Label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,angle_for_ardhaChandrasana1,angle_for_ardhaChandrasana2,hand_angle,left_hip_angle,right_hip_angle,neck_angle_uk,left_wrist_angle_bk,right_wrist_angle_bk
Downward Dog,164.08300349180126,154.83392499949602,178.59351978558874,192.72771043566817,182.5342872816734,184.55028113766383,359.00658608272346,0.9453891044644316,1.7637468960974163,76.16208202381387,77.87586873526085,208.76764933884385,80.47369268409209,80.09091379848002
Downward Dog,167.43926671121437,169.6079454105833,164.09244806947413,196.72601379107695,178.09084756700364,180.74892178282383,358.89275318635384,1.0707544917009948,6.28477998415957,84.57477363157967,82.42146452514022,343.3007557660064,79.23795801666905,77.40936031498494
Downward Dog,163.82927327128343,159.73809189665113,187.3184517365729,178.21061657914018,174.47838005699327,176.57852660310292,359.1260220485422,0.890984384987334,355.45624234853284,63.17074881971379,65.21209109543094,240.94539590092285,67.40431095392096,68.89383252283139
Downward Dog,180.40066325579215,174.94308619966174,170.8821372462042,190.2324995451327,175.47754585359803,177.51632980286945,358.9402424660016,0.941413947548237,5.479233765106757,79.6778279256196,78.88840606232603,334.4400348281762,73.66767867874478,74.03316909090655
Downward Dog,169.51441034682497,165.28187651340076,171.3922877941103,188.19832173494228,179.9131882792897,184.62966895083895,359.8459794583277,0.1315550329553383,0.6127657222640059,76.64520155681846,73.89133963050703,350.9605171966449,74.95117728061473,75.86992376969374
Downward Dog,173.94933508522902,167.80362026502698,173.80865825230808,189.31115943647,178.62149060715737,180.0,358.44749011183023,1.4604825118436455,7.0465985368464885,86.80014039350705,85.62534450119762,24.717440911083393,84.63584223766995,84.1468178950378
Downward Dog,164.29136217098426,175.97004758736136,151.43885293691253,202.7459328482278,179.4549911873925,181.8114615140004,358.2619560439525,1.6545761863990296,351.1084036183842,102.3409533674847,101.57564572518264,222.13759477388828,92.8691666603722,92.49398226600586
Downward Dog,170.54896760059933,165.14484533767623,181.2952412072806,186.2882149417407,169.062000483825,170.52792863782088,359.1546190917318,0.8584931956498293,7.642930192771311,90.14220493693878,91.2929144142616,319.0856167799749,87.65465512211486,87.39151758885077
Downward Dog,172.69424046668917,160.2630985044991,172.87498365109818,195.10685508470328,187.18632802107237,186.66961984231233,358.17152288958624,1.922074217206532,17.268783581672345,84.74425942009462,87.21756385519693,33.569698418372454,86.2428923477746,87.97102633047105
Downward Dog,163.46156948028727,159.05124094090024,172.3718503314193,195.50842702809425,178.78204997971048,183.7844799094879,357.4118329049875,2.25534628345735,13.95106645508533,86.56088022156503,83.40762292849305,343.68614757373945,86.39006345494171,83.23154293169978
Downward Dog,171.0273733851036,169.89496363496204,163.55581420851124,195.75429485860784,181.3288344288466,182.36062898833111,357.8060359455373,2.1550612610764723,359.3839400916008,86.41514619634418,88.05750651473743,341.3784206335124,81.31662216172597,83.90569169846485
Downward Dog,167.90524292298792,165.73548770192008,189.01932243138168,172.3493490446406,169.3469782637637,166.97881765132857,358.07724418053357,1.7603861500419593,1.8476102659945923,64.15926767857749,65.06785067282397,70.97439396243131,66.1213685730437,65.7249948278056
Downward Dog,169.5701399709188,168.55562323730854,192.30119026595395,177.07502205084364,181.71891215696104,178.96107124645889,0.5920206223286123,359.38788889213066,354.07179659255166,65.50051657544887,69.21734114528604,206.02959219151344,74.32363080742293,72.96900673596987
Downward Dog,161.89151932206946,166.23921488820875,175.39551284301848,186.5165634212748,177.91597864637998,179.0182696498194,358.92061571430145,0.9575351172165336,0.5354589855645314,75.53993972564923,74.21412336698685,288.1991650530454,76.02794792450081,73.92632770974387
Downward Dog,178.53119928561418,174.29387019344975,173.15722658736905,189.5886413130331,181.22113381994225,179.91473848627874,355.8225936434359,3.863170795034912,2.202598161765806,85.83923256088146,88.41341653637089,315.0,83.51682188214843,85.09189415751986
Downward Dog,173.3087355674477,165.6997225508144,177.95065987181934,190.1755108430432,180.7513769830243,180.2724026045127,359.0343432943935,0.6838046277279476,20.854458039578347,99.18883607735876,96.8090501796134,4.864514437760531,99.91957806166988,95.54559842178249
Downward Dog,159.50986441718524,159.19051004812673,195.1375028985909,167.91875183019903,176.6058735832818,175.5114859881951,359.94319653594715,0.0185111713361133,5.276202086531968,82.71747177664385,83.00585668454607,319.18491612511843,92.93542870457443,91.33043547597218
Downward Dog,161.43813481669972,160.5061000596132,179.71285349238477,178.8473856113706,177.5154943860692,179.01019212816254,359.6831665572857,0.2358836952712543,358.3020742264779,80.59336578713385,78.55116412816534,245.22485943116808,83.43291938833501,83.15900771319701
Downward Dog,165.45395127746653,149.65438028862093,160.61238881317976,211.55776903722295,187.6741412911485,181.2236072948755,357.58502057141567,2.2164621200347896,15.9082029301567,98.56357747900296,101.81958019861868,345.14138555207535,96.21583036197154,94.47652030231193
Downward Dog,181.3245219122912,172.40535663140858,186.2335840509467,177.70938995736148,179.94833565014946,181.3875157474432,359.92319605201743,0.024965479689336,8.130102354155978,68.40148275753295,66.33876768801828,340.3461759419467,70.79602649449996,69.72275920743382
Downward Dog,170.40686573726964,175.6012946450045,165.81888761319718,188.3929251873925,179.10014028509562,179.59220774343424,358.1759101676239,1.7703968054540795,2.4895529219991532,94.34207500080176,94.40201208896272,21.03751102542181,89.53329817454446,91.37503113819112
Downward Dog,169.98538592715602,165.14138555207535,196.93875745209272,165.6611284018602,170.89377254243377,164.84891346498435,358.0960190838361,1.7493014844454255,359.436453129186,65.7609648734209,69.37165583377316,250.34617594194668,71.84302151662837,73.01789354645459
Downward Dog,173.99099404250546,183.33633670221337,169.2273523517793,190.38885781546963,176.4677054161091,176.2164097489002,359.84351788382594,0.1498317178527022,354.48130588494377,85.95684899629087,85.98340236691816,266.26860300083956,80.84074284153805,78.69440384471163
Downward Dog,175.36453657309735,172.7584042648849,182.89126959622055,179.53256228629073,174.57529754097703,178.0312327934762,359.5631626335729,0.4012645316771802,359.77195830061106,75.1794082265411,73.9426498308723,303.69006752597977,74.8289513434964,74.88950202358873
Downward Dog,171.15670901082643,169.48395361545522,187.0428129913693,176.78660469386827,183.12372715645017,179.19161724714408,0.2554978806411557,359.63460432914235,6.376857128818596,74.45584289829326,75.28279790968365,27.34987578006987,81.01605055621006,79.04068850634344
Downward Dog,166.5815683415731,170.55943843639454,182.47872923681624,182.06804519882832,174.70991879462872,174.38322054328094,359.89601503338235,0.1091346861357984,351.46144469833246,74.23733599272188,75.86183600005604,206.20011484134733,76.23921488820876,74.46173850940892
Downward Dog,172.5765708311033,172.1959014080561,160.16669453824406,196.79653702469287,177.83604793812577,179.17882161370966,359.57401692335685,0.3200441892551419,13.741514691425424,70.02773436949076,64.99922146305502,66.16125981682826,61.932056922301065,58.53389371440569
Downward Dog,166.2652223356736,166.04752223191505,168.3106308245608,192.58296249407695,181.40923644393692,182.74567197372448,359.71970808969337,0.212489812080576,0.3871277541509535,78.23171106797936,77.6632981242445,324.6887865603668,76.57657597334442,76.27115930980082
Downward Dog,171.0273733851036,164.2416262637604,188.84626229962635,179.40958623770035,180.5771357678988,184.63546342690265,358.8318434891861,0.9076372266654243,13.251633799603567,89.06790220942128,85.94326213870512,344.9315118405078,95.2765972355712,92.36145765259664
Downward Dog,162.94668523129909,172.19501206727986,160.19660005638664,192.737075360985,184.89909245378777,185.79279649503215,0.7037463471894357,359.33306151559634,0.4145787234324266,94.19118446703456,92.95336576752304,329.0362434679265,91.9114426335529,91.9997843198136
Downward Dog,178.05851360908562,180.5968094512292,158.8387401831717,196.75721518503215,171.80420406158376,175.60991963056526,359.38040098910244,0.540950100918957,3.1184796541995907,85.43564717346261,81.30052932577038,0.0,72.92377742306402,71.37753838631859
Downward Dog,170.00102472143172,158.1104432300953,181.10843584281628,183.73512359798943,175.8760924396844,178.31531568210372,358.66678993183586,1.19757404010443,7.853313301978219,73.70361515314666,72.31137591084973,311.67687955486457,74.39167005738766,74.91626143375773
Downward Dog,165.49625827996653,170.3112134396332,160.51823482267457,196.8948435617501,182.49622336605924,186.2911671329391,357.9261286324243,1.84101620692448,359.6808067589255,82.68844517009403,81.1324828366369,334.7988763545249,78.01819064696271,78.33760306195313
Downward Dog,172.86641541734824,169.63227177907487,186.99652036381693,178.20385684750428,174.84644409111948,175.36853843354518,359.86815951281494,0.1142323911073226,2.6025622024998105,72.20019193609866,72.83005208010302,283.49573328079583,74.43993506563275,73.82487800362705
Downward Dog,168.06614265645524,163.50510899493776,186.95112271156145,178.27918516632715,174.58456898623547,177.17082416236974,358.6646758616065,1.1427450699063726,18.951113052686853,76.80231501332553,72.26374556006147,358.9949139947458,79.61114218453038,75.70827247749052
Downward Dog,162.4075754378184,173.51622724560386,170.53767779197435,188.88262078052173,179.3902842023942,184.1512852664217,357.0699234842549,2.479662402588846,1.267908838490701,80.88213724620422,78.39493851611714,20.556045219583464,80.02049439336838,77.58604968191338
Downward Dog,161.565051177078,162.14968169778317,184.9828048057527,174.59015255218503,178.39083923720275,179.31273353645406,359.7002104833888,0.2750176295403675,358.42476307431696,72.66096461233462,71.80345110299827,145.71312302279102,78.32497953775169,78.47317824366189
Downward Dog,173.43083317233388,156.49723590832207,194.50861422444495,177.4019735621767,173.27989407988397,174.39040721949823,0.0275210533148161,359.9328374588691,8.379574418465612,76.89331399652977,76.36870863693271,198.434948822922,82.2158103040526,80.59595696698906
Downward Dog,164.89634075184668,159.3792503703024,169.3677758787588,195.0165029419396,176.49231678798037,175.75154547063872,359.5755945806385,0.3530677771883003,3.6299263377114457,84.66522184849653,82.77460739858857,252.89727103094765,81.37360397988851,78.29989589558154
Downward Dog,162.9837796442902,159.06228055824778,159.8271649929744,200.01532683595784,177.852730051037,180.91352271202544,358.27055187242405,1.5705450382881752,4.64178781337876,88.98528538378312,86.46692849257988,16.260204708311957,82.50580551787527,82.18237981229628
Downward Dog,172.41085157524066,172.90847036821643,164.02572518039713,193.2246857910876,184.9972546490654,182.3608092932317,358.60659364688706,1.2324490162447357,355.1537599337504,80.94600748963971,81.50587468025924,275.9061411137705,77.33307497016288,77.70750900490626
Downward Dog,169.20545793810473,166.5347919051883,175.30131948270056,187.91674180109368,178.88398960859274,178.8542371618249,358.7088546474027,1.1970510438887487,14.036243467926475,87.35745470593528,86.38212114744894,7.431407971172499,86.95798476814119,85.35202930861297
Downward Dog,168.93748761455365,170.5050801587498,173.5769782980401,185.4136393800072,174.24543466889784,177.53097747548256,356.8329979514019,3.017305683062331,0.2923228692285562,82.38677823403339,82.63449910522203,352.8749836510982,79.149702107149,80.98789682466428
Half Moon,172.49960436827016,187.4855587232852,94.15630391284408,106.50805907711975,179.45025914393435,187.02157264109516,260.4919269291754,90.09366094288798,180.21674140498368,177.52600100755575,283.0229121306972,287.34211397483523,137.3114645082431,322.8068137449493
Half Moon,178.72003634825165,196.70875822856416,117.20817651835785,72.17649440462463,169.4677837601171,182.0779415069481,267.7039650629044,105.6124947381308,165.55401168309984,68.38831404220038,173.16264840765328,326.7871683875077,31.961928341608974,224.16349478074585
Half Moon,175.66207380885425,183.51722117943868,77.65846328076586,111.88198605104478,177.9163924626816,190.8915248651032,257.1444038266168,91.44792624598918,176.24177089227413,187.5124585987324,289.5999035215051,293.2781862415827,135.47985293061322,329.1480136390725
Half Moon,164.4121872386372,197.50968542820553,71.33409656762798,112.2538390644768,182.9376087853103,189.31105655851064,247.54544450199268,103.59818220284234,172.92765300627426,170.5004921969057,288.74979607242494,306.0071299118511,119.722993373346,323.7884367443894
Half Moon,162.91691305263723,187.25319461272537,79.83583036415489,107.95077066244106,177.37187454242377,190.00246316564932,241.85363753746907,107.23773780630366,175.2363583092738,167.04182096610307,284.3485262291347,292.98871680208066,123.1610945441446,323.8135398982976
Half Moon,166.20536380878588,196.8086916262069,122.8113667980681,74.67209398122263,184.13918925572625,182.8291758376303,253.6157295586867,116.767274635827,172.81946450227983,63.027156566356254,189.0422140350965,339.2531230976532,40.040551310491615,239.7361176948798
Half Moon,158.81600827422238,190.49456689959135,78.39217187658716,98.2870766997938,184.51398845800128,181.6252573445313,262.0164144646826,87.26939702666336,167.79391706661954,185.49232455712743,290.2615068003689,297.5375713112139,140.9351712309518,331.17444691178076
Half Moon,160.02875104819424,187.3452777511641,145.15486743571702,92.33298230196982,176.7801588674266,180.3965042551331,256.7072938299185,110.09938787932596,207.34987578006988,98.32009239991416,203.16293664176425,306.869897645844,85.31037492732794,244.55566692045676
Half Moon,166.9688425373277,188.7073702715204,103.32453126189074,89.58977469831648,194.7047587197847,183.98591869646253,263.94127943965634,104.4440357244922,171.2926297284796,59.018242909450834,180.35367315924648,288.6049654738023,26.965714432870133,228.20386530431065
Half Moon,172.23483398157467,187.1820757206478,79.94422393893613,117.63493844880898,178.88048103372412,180.09987633029502,245.6922106377971,105.339156187749,184.28589385876649,168.5836490385587,288.85046290475196,315.0,123.99963051807464,321.38481194498087
Half Moon,174.65483973901945,180.57103537311477,123.64961393455192,84.36405930170655,167.0823672425627,183.615531071132,240.73224116066064,130.91438322002512,179.75824709073189,66.07969036735032,196.87952877551317,319.0444855741811,32.50752442263891,247.2213061869934
Half Moon,172.51004731536756,191.2414787676265,110.6997033711454,78.39358489664288,186.232442405112,182.64254529406472,260.7958519291935,108.17109593236736,164.73025756588837,63.067854223742565,184.48247105483708,322.3190193755904,33.76999328133624,235.4914770123316
Half Moon,164.5293327083222,187.12501634890185,81.18229257648709,116.565051177078,171.0975191770135,183.90049374238188,250.92202239155156,97.70828656691135,180.0,185.56974339257425,296.565051177078,290.788994780765,133.44757752982756,328.89151899364833
Half Moon,169.18166054576315,183.9129054045196,81.88508069809345,106.93579735018764,187.5666862547952,183.0940580589171,246.05165114841043,105.57488401507264,179.41203658537077,165.87436289693431,289.9572428575559,300.3892938514591,126.38123829550784,328.35207163308513
Half Moon,168.84091170448562,188.130102354156,81.96814294596187,100.88552705465874,179.90070065485648,178.79648419069497,257.54313008964624,93.0737596834722,173.08877288097534,170.81221796766695,276.89461395622897,325.01810929267526,122.7352262721076,314.6537407698559
Half Moon,190.704006749278,195.00131846047148,110.4031849024538,77.05349048436305,176.76523781272567,176.6501532292555,249.85845108459725,117.87929870421178,157.20807617123168,65.874108870743,196.0135471783134,316.8476102659946,29.753919911713915,237.6604918717603
Half Moon,169.5085229876684,192.46836914558415,125.29334759066026,77.73754471905788,186.49023272498235,183.01835128155108,243.72684619315865,124.86790550759324,171.90511324037277,54.571201646278126,193.0910832643453,277.6960517220166,32.64756396621338,240.7291864384605
Half Moon,182.12109639666144,176.05481377096245,88.75463573323165,119.40853129090918,179.42127443439222,180.9569211316412,244.5495868543527,112.26917608245373,187.75926106332793,160.7465957153894,289.60733147644265,304.278030940609,114.38484038422136,324.8513273428081
Half Moon,174.79487559500038,180.0,93.25345138292914,105.37745204060032,190.39550427208536,180.0,269.64980944344273,97.56582762957048,181.6032800646805,77.01897006566925,183.88790956083307,320.5817632706543,37.384044842087974,219.54110993860724
Half Moon,181.991075940167,182.20259816176585,114.73318799863884,73.17652784960254,180.0,182.8829634525395,252.7016573873156,118.49563861824498,170.8163444314044,59.82647997035567,181.936197387005,323.13010235415595,28.84266013541206,239.58294232948407
Half Moon,179.41176831153564,188.0428942335053,127.14535600197924,79.63227177907487,181.68468431789628,185.00391995224035,247.3439815479288,122.31924102713248,180.90096944228463,63.97422574541121,191.67486880975085,311.80498682788635,39.131788848697475,241.37650127956317
Half Moon,177.61405596961117,184.9255155193897,77.20634465712114,126.58765470957316,183.96926345671952,183.02323645535924,243.75865034784223,105.8642117122315,189.85556091681428,174.4623154115672,298.15374102574765,315.68341624956673,126.86989764584402,325.5915277479714
Half Moon,177.0839685752684,189.46232220802565,92.01966914672248,115.86635679409451,179.2151753970081,191.6430437179416,245.77225468204583,103.23752687441716,191.30993247402023,175.64302499415368,289.7508532278091,324.38551826004306,133.8021078368924,326.30993247402023
Half Moon,171.76340003705312,188.48432213497043,93.52203454664554,91.20063398152504,182.46811791382856,184.28915332881903,268.8201811865719,81.80945908227669,169.05500386171045,179.20427644726072,271.31018600770153,314.78621077012286,138.47671080280944,317.01205686541414
Half Moon,167.52489028779104,194.48976259388445,111.4311672762332,82.3061814221345,169.01934998982648,176.4712287806335,274.0364314213097,96.5650981466078,172.829256781706,72.13798987476149,171.2496167429399,328.9259887364479,35.04529313495819,211.04355561628824
Half Moon,165.75864125255222,188.53076560994813,77.80633316960312,106.67035803552696,178.35297133874124,185.72322726728677,232.0147691404492,121.33150359708438,177.8094261359618,159.07549825507886,293.2919712124787,319.73418875662765,113.88757081073456,332.4148560659122
Half Moon,167.40293662936728,182.38594403038883,87.45176817289932,116.565051177078,182.02374383923416,191.59491286212983,243.6860871373147,106.3976181261021,192.8477048587177,174.11181585112803,292.275897848259,290.2785299915277,135.1259245873863,329.08357822620843
Half Moon,166.57528193219102,193.55945187053408,67.61554139088646,123.92073593557711,183.3327374304123,172.73888941889274,232.66770088833323,118.08972638947544,187.5803729381236,167.1920542879703,305.9334972601838,310.88777115528154,118.9176405481316,325.41401085942607
Half Moon,174.80557109226518,194.9253624619482,80.1806993612421,104.84170929845192,180.43078721700863,186.6335913403655,246.02109272097456,103.46520809481171,175.47162676178843,176.14799350656207,292.60352429456776,300.52970589993413,132.11642742613208,330.2072315101107
Half Moon,185.72783532160545,185.1944289077348,114.19843801641136,90.5161642297648,182.10677762274975,182.69555091480365,257.4425343201209,112.10729456371872,175.793331491905,71.25058792674929,190.6096855912874,300.55096987354057,34.28043631195105,230.5435344652661
Half Moon,174.10601585178293,188.4269690214807,87.35024068955872,107.7004277886672,179.02375384735183,192.1283879357088,242.71406224632597,104.99352868225009,181.70981404414155,168.245250301199,283.51551166354875,327.0947570770121,121.81170165277346,325.1755108430432
Half Moon,176.77547739348012,190.4258085258848,128.3407927338632,76.27684510709418,173.0470425318261,184.28915332881903,270.8506908679593,100.0156444041096,177.73268618447693,69.92209720833094,170.36246188706903,331.6000136793915,40.62513188093243,222.49610939314024
Half Moon,177.3322337195537,189.9394814562206,122.9809975454555,76.90015691773371,184.86162819437817,179.18971437979215,243.9186315573137,124.08181743993728,169.53793471476226,58.51215622208714,196.98473253198856,274.5739212599008,32.883138070877415,243.23436721818615
Half Moon,173.15722658736905,184.73907231851297,115.5138704275342,86.55960200083305,184.51398845800128,179.534190917235,259.07636770109315,110.90372869650577,177.4588340827398,64.48612957246576,187.1682747623607,328.79781047262435,34.97747548603005,231.8243795109279
Half Moon,169.26733544334422,182.4801878061112,77.87898454741425,118.46394688443048,180.0935440467017,190.0935213615226,260.40686573726964,89.06211734136676,182.48955292199915,185.58205336962436,290.7799650546965,301.1593045083444,137.343896410161,327.1313210666325
Half Moon,171.55247275209155,182.19610719322972,76.44432496008471,113.573220431109,180.6882044930397,181.52587662698696,246.32794186976008,105.51770063881357,180.22766415088384,162.020883134727,283.6745705473266,325.91898932535446,116.38554667876978,318.07363090017174
Half Moon,179.41536947929484,184.08561677997488,124.07051199781964,69.67686317033706,177.3974377975002,182.86240522611175,271.39718102729637,96.82814968157707,177.79740183823418,62.346125038970534,156.81445794422532,258.5034369824142,33.061432757391664,214.140496764678
Half Moon,165.9348921619647,190.91670964033696,99.7051786387427,94.14961788187168,185.49875915218664,181.7899106082461,257.01006921277684,94.10547088734737,177.06857372657242,171.47254226947277,282.68038349181984,303.8335458058173,140.70312767324157,325.2553645121244
Half Moon,171.86989764584402,189.3276145106676,112.63261718008292,71.10669471907757,172.27047851418024,178.63502449628092,266.02750405924934,103.81469856794656,163.7847067302759,63.87274389266371,172.867174494882,321.9200018056955,30.977457919870716,224.98158284232088
Half Moon,175.4057466687336,191.888658039628,110.43064123315406,72.03467819676764,181.3875157474432,180.38539180773304,256.0125142751845,113.72873167269174,156.17573941710458,60.81266999705787,185.47354697193,316.22287689593725,28.104889465701618,236.7965091373828
Half Moon,169.83583036415487,196.6992442339936,95.56944300051794,96.00900595749452,175.07620280881648,185.5624687516463,245.85813934126392,106.4945956106696,177.70938995736148,162.75097946361487,277.79891656574057,315.0,119.86430086866773,319.53777250790665
Half Moon,171.8184189719036,208.68614757373945,85.13076841818973,109.89018680125793,178.49256424122504,184.16025510246064,262.4210273430018,89.82718429831174,182.14679690362937,182.43148111154767,285.05832572974543,321.9165492851431,139.1583922791855,315.47655125984846
Half Moon,171.43212873377206,188.130102354156,120.35030742934956,81.2538377374448,170.5059701142411,180.40066325579215,256.2161660780784,116.80487863084014,178.18169703554815,72.01618972386528,189.28812330457464,324.8437233906944,41.49521663597004,238.23133112553103
Half Moon,176.92666748892665,193.1707503651561,118.17459170715242,64.73150793630444,185.83080153916015,177.6537260279116,265.6567600483106,104.40171186335353,157.41132799986238,62.514408505344406,177.91651159236687,290.08197748418075,35.51112510774128,229.34323995168936
Half Moon,170.40778015808598,189.5037958015878,119.4686641141016,72.27165361950348,171.75680725356366,180.85393889940065,250.31048066449185,120.88710539088508,164.05460409907715,58.751845218040565,182.98069121115253,312.28801653255505,25.721991280142163,233.51906110549731
Half Moon,182.59898724901888,186.966239852492,113.53893641665223,81.33858545951554,181.46880071438585,176.99847567230086,265.9056173712485,104.08155362115384,171.35580173889915,64.48612957246576,177.93988897627688,276.49077163447566,29.427855571211538,222.03606319655592
Half Moon,174.0938588862295,185.58871622001803,74.71839226530518,104.37641797514613,180.59964849011976,173.99429696401637,234.2726017772003,116.49878974111977,174.88774497570492,161.1090608385202,294.9560422710306,318.0468434794363,113.6990694353958,328.4161834818409
Half Moon,162.25532837494308,190.88066406201105,101.21740808208062,85.72880729690189,180.3688518540402,185.52754015165615,267.5104470780009,100.83718966234868,168.84907483149485,79.86937337091756,181.1691393279074,326.7934296849105,43.659613946027015,223.75815592283868
Half Moon,158.86109951062716,188.9726266148964,77.64974504234675,112.97889031681694,182.3613746581756,178.6360724683971,232.21007894952209,118.30419819447576,180.78190378295432,161.3784206335124,297.55281157671783,298.09031803448,117.3105220978294,327.78754555537625
Half Moon,164.45792653670887,190.94876042432105,64.58852411312888,113.31127226576844,180.03954159449054,176.98512848245008,237.99461679191648,112.13866001630632,176.77437164956638,166.12582834327574,297.0213061863092,316.62497635752476,112.81885671452932,327.22512267573575
Half Moon,181.65457618639903,186.69501765656233,108.22628196500838,93.70524563289432,181.0050860052542,185.71059313749964,249.8199248289017,104.76542310992856,177.87890360333856,157.58880190987318,275.82634202955575,290.53385475612555,122.8218207310666,321.6415650949689
Half Moon,178.98649323585977,186.1155035662854,74.16255469937505,112.93210043758978,177.79622576820864,184.86451443776053,225.0335651862675,126.65100366014354,181.68468431789628,154.89750204201985,292.9321004375898,327.11586049392633,98.68352683572948,329.17069253665164
Half Moon,167.2344342189414,191.15092516850513,90.49605496039528,89.15392130026083,181.59114027119455,178.31531568210372,266.97101057511935,101.39672227814684,163.1956838509425,74.24882633654697,186.5491987556568,328.5639064394779,30.61293274668776,224.63603972981377
Half Moon,170.8376529542783,188.61564818416412,121.72360295768404,70.43028917243754,185.8669444176359,181.6226759227193,254.4058456546841,113.14376055524733,167.23972807473157,55.98578699967745,183.3686573348052,311.18592516570965,32.59001372878868,238.00900739886396
Half Moon,167.6609127216738,186.51980175165696,84.23258931611711,101.38204795451986,178.51213247117224,187.53410262663252,245.91608455980275,104.78272604261568,172.47916418288878,167.15724595605553,279.61057821448577,285.14967234818357,122.0260132798764,323.53837890818096
